City_ID,City,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Country,Date
108,ternate,0.8,127.4,27.96,76,87,2.37,127.4,127.4
109,timimoun,29.2639,0.231,25.41,40,59,7.26,0.231,0.231
110,port-cartier,50.0334,-66.8654,7.64,69,0,2.28,-66.8654,-66.8654
111,santa terezinha,-29.9002,-50.0904,19.77,97,100,2.58,-50.0904,-50.0904
112,saldanha,-33.0117,17.9442,14.47,90,3,2.78,17.9442,17.9442
113,dudinka,69.4058,86.1778,-3.54,96,98,1.26,86.1778,86.1778
114,pandan,14.0453,124.1694,27.63,86,81,3.05,124.1694,124.1694
115,natal,-5.795,-35.2094,25.12,88,40,4.12,-35.2094,-35.2094
116,sitka,57.0531,-135.33,1.94,32,0,3.6,-135.33,-135.33
117,malango,-2.9627,119.9001,21.12,89,69,0.41,119.9001,119.9001
118,tura,25.5198,90.2201,19.95,93,99,1.63,90.2201,90.2201
119,viseu,40.661,-7.9097,9.3,96,4,0.59,-7.9097,-7.9097
120,livada,47.8667,23.1333,12.64,72,80,2.42,23.1333,23.1333
121,nova sintra,14.8667,-24.7167,24.02,73,5,7.04,-24.7167,-24.7167
122,iqaluit,63.7506,-68.5145,-0.15,80,100,9.77,-68.5145,-68.5145
123,dryden,49.7833,-92.7503,10.16,100,100,2.57,-92.7503,-92.7503
124,balaipungut,1.05,101.2833,23.54,94,90,0.18,101.2833,101.2833
125,margaret river,-33.95,115.0667,10.27,67,13,4.79,115.0667,115.0667
126,namibe,-15.1961,12.1522,19.26,65,8,4.32,12.1522,12.1522
127,tumpat,6.1978,102.171,24.76,92,52,2.11,102.171,102.171
128,tanjung pandan,-2.75,107.65,24.87,91,70,2.11,107.65,107.65
129,baneh,35.9975,45.8853,10.65,61,17,1.46,45.8853,45.8853
130,afaahiti,-17.75,-149.2833,28.93,81,22,6.02,-149.2833,-149.2833
131,acarau,-2.8856,-40.12,26.05,79,100,7.89,-40.12,-40.12
132,n'dalatando,-9.2978,14.9116,20.36,85,97,2.0,14.9116,14.9116
133,ghat,24.9647,10.1728,26.25,19,17,1.57,10.1728,10.1728
134,nar'yan-mar,67.6713,53.087,-1.71,97,62,5.2,53.087,53.087
135,fort mcmurray,56.7268,-111.381,-2.35,31,1,3.69,-111.381,-111.381
136,ketchikan,55.3422,-131.6461,5.26,45,100,2.57,-131.6461,-131.6461
137,celestun,20.8667,-90.4,28.21,71,99,7.38,-90.4,-90.4
138,kirakira,-10.4544,161.9205,29.7,64,99,0.26,161.9205,161.9205
139,labytnangi,66.6572,66.4183,-8.98,87,90,2.44,66.4183,66.4183
140,port elizabeth,-33.918,25.5701,17.16,81,0,11.83,25.5701,25.5701
141,geiro,-6.15,36.8667,17.24,89,31,1.98,36.8667,36.8667
142,el alto,-4.2714,-81.2147,20.69,81,76,11.35,-81.2147,-81.2147
143,pont rouge,48.8833,-72.0825,4.96,73,20,1.62,-72.0825,-72.0825
144,chebba,35.2372,11.115,25.19,49,15,3.56,11.115,11.115
145,corn island,12.1694,-83.0418,26.62,88,100,9.85,-83.0418,-83.0418
146,ilulissat,69.2167,-51.1,-2.99,74,75,3.6,-51.1,-51.1
147,ebon,4.582,168.6964,28.78,77,79,5.66,168.6964,168.6964
148,san andres,12.5847,-81.7006,27.01,89,40,1.03,-81.7006,-81.7006
149,opuwo,-18.0607,13.84,21.3,22,0,2.6,13.84,13.84
150,taoudenni,22.6783,-3.9836,29.7,35,100,7.96,-3.9836,-3.9836
151,raduzhny,62.0961,77.475,-1.88,78,99,5.46,77.475,77.475
152,orsa,54.5153,30.4053,6.5,86,100,4.43,30.4053,30.4053
153,kerikeri,-35.2268,173.9474,17.73,86,90,0.89,173.9474,173.9474
154,kruisfontein,-34.0033,24.7314,14.67,77,24,8.6,24.7314,24.7314
155,san antonio de pale,-1.4014,5.6325,25.95,84,78,7.37,5.6325,5.6325
156,anadyr,64.75,177.4833,1.28,100,75,3.0,177.4833,177.4833
157,remire-montjoly,4.9167,-52.2667,28.02,83,0,2.06,-52.2667,-52.2667
158,constantia,44.1833,28.65,18.38,64,78,1.55,28.65,28.65
159,mandla,22.6,80.3833,15.51,67,11,1.24,80.3833,80.3833
160,codrington,-38.2667,141.9667,16.04,66,44,11.01,141.9667,141.9667
161,whitstable,51.3607,1.0257,11.65,90,100,2.45,1.0257,1.0257
162,bhikangaon,21.8667,75.95,21.71,54,48,2.09,75.95,75.95
163,geraldton,-28.7667,114.6,17.23,36,65,8.75,114.6,114.6
164,oyem,1.5995,11.5793,20.56,99,100,0.52,11.5793,11.5793
165,lesnoy,57.6198,63.0784,-0.9,81,100,3.25,63.0784,63.0784
166,ilebo,-4.3167,20.5833,22.42,99,100,1.22,20.5833,20.5833
167,knyaze-volkonskoye,48.4642,135.4567,5.72,66,12,4.39,135.4567,135.4567
168,east ballina,-28.8667,153.5833,25.44,70,80,3.08,153.5833,153.5833
169,flying fish cove,-10.4217,105.6791,22.82,94,40,1.54,105.6791,105.6791
170,belyy yar,53.6039,91.3903,-0.06,55,0,5.0,91.3903,91.3903
171,kismayo,-0.3582,42.5454,26.61,81,3,4.86,42.5454,42.5454
172,pitea,65.3172,21.4794,-6.95,80,24,2.77,21.4794,21.4794
173,hirara,24.8,125.2833,26.0,79,26,5.24,125.2833,125.2833
174,abepura,-2.6333,140.5833,30.45,66,20,4.12,140.5833,140.5833
175,tikhvin,59.6451,33.5294,-0.44,85,100,1.95,33.5294,33.5294
176,chiras,35.4167,65.9823,1.98,78,2,2.22,65.9823,65.9823
177,utrik,11.2278,169.8474,28.31,73,97,6.28,169.8474,169.8474
178,roma,43.2128,-75.4557,7.63,81,0,1.54,-75.4557,-75.4557
179,cuatro cienegas de carranza,26.9833,-102.0833,26.79,52,85,1.0,-102.0833,-102.0833
180,guixi,28.2886,117.2133,18.11,89,3,1.25,117.2133,117.2133
181,aginskoye,51.1,114.53,0.67,38,23,0.7,114.53,114.53
182,beledweyne,4.7358,45.2036,27.05,66,25,6.14,45.2036,45.2036
183,kedrovyy,56.1667,91.8167,-2.77,81,100,5.77,91.8167,91.8167
184,yongning,24.68,118.69,23.89,80,5,3.17,118.69,118.69
185,carauari,-4.8828,-66.8958,27.88,70,93,0.44,-66.8958,-66.8958
186,muli,2.9167,73.5667,27.49,75,100,4.91,73.5667,73.5667
187,selfoss,63.9331,-20.9971,-0.53,71,21,2.11,-20.9971,-20.9971
188,prince rupert,54.3161,-130.3201,5.07,55,96,2.12,-130.3201,-130.3201
189,dakhla,23.6848,-15.958,21.75,87,9,7.09,-15.958,-15.958
190,atafu village,-8.5421,-172.5159,28.77,71,82,4.65,-172.5159,-172.5159
191,pedregal,8.3667,-82.4333,28.37,76,75,4.92,-82.4333,-82.4333
192,kodiak,57.79,-152.4072,6.73,45,0,1.54,-152.4072,-152.4072
193,salalah,17.0151,54.0924,26.05,94,100,5.14,54.0924,54.0924
194,kuanda,56.3161,116.0806,-3.67,81,34,0.77,116.0806,116.0806
195,phan thiet,10.9333,108.1,24.81,88,100,1.88,108.1,108.1
196,mukalla,14.5425,49.1242,28.86,63,100,2.27,49.1242,49.1242
197,avarua,-21.2078,-159.775,26.03,78,75,3.6,-159.775,-159.775
198,tocopilla,-22.092,-70.1979,20.63,68,22,6.0,-70.1979,-70.1979
199,east london,-33.0153,27.9116,18.67,71,7,8.16,27.9116,27.9116
200,kapuskasing,49.4169,-82.4331,7.05,76,100,5.66,-82.4331,-82.4331
201,port alfred,-33.5906,26.891,15.1,86,20,1.34,26.891,26.891
202,castillos,-34.1667,-53.8333,17.13,99,99,3.32,-53.8333,-53.8333
203,talnakh,69.4865,88.3972,-3.77,81,100,0.56,88.3972,88.3972
204,tomatlan,19.9333,-105.25,27.64,69,30,2.66,-105.25,-105.25
205,jaca,42.569,-0.5499,11.18,91,100,2.15,-0.5499,-0.5499
206,kidal,18.4411,1.4078,30.25,12,9,4.02,1.4078,1.4078
207,danville,36.586,-79.395,14.87,59,0,0.0,-79.395,-79.395
208,punta arenas,-53.15,-70.9167,10.46,66,22,5.45,-70.9167,-70.9167
209,hell-ville,-13.4,48.2667,25.98,70,0,4.08,48.2667,48.2667
210,burutu,5.3509,5.5076,25.38,89,98,2.4,5.5076,5.5076
211,plainview,40.7765,-73.4673,14.86,73,0,2.06,-73.4673,-73.4673
212,flagstaff,35.1981,-111.6513,19.81,36,20,6.17,-111.6513,-111.6513
213,soio,-6.1349,12.3689,25.59,85,70,4.65,12.3689,12.3689
214,inhambane,-23.865,35.3833,20.82,82,0,0.28,35.3833,35.3833
215,zdvinsk,54.7021,78.661,-1.25,78,79,6.71,78.661,78.661
216,letterkenny,54.95,-7.7333,11.68,88,100,5.46,-7.7333,-7.7333
217,guarapari,-20.6667,-40.4975,23.83,87,34,4.88,-40.4975,-40.4975
218,minab,27.1467,57.0801,26.87,70,1,0.38,57.0801,57.0801
219,escanaba,45.7453,-87.0646,10.28,87,100,4.63,-87.0646,-87.0646
220,stanley,54.868,-1.6985,9.32,95,100,1.54,-1.6985,-1.6985
221,kapoeta,4.7717,33.5903,27.92,45,96,3.74,33.5903,33.5903
222,mil'kovo,55.6078,37.7956,2.41,96,100,4.9,37.7956,37.7956
223,canmore,51.0834,-115.3521,-5.1,89,100,2.83,-115.3521,-115.3521
224,palopo,-2.9996,120.1921,25.42,83,94,0.88,120.1921,120.1921
225,junin de los andes,-39.9504,-71.0694,13.19,53,27,4.46,-71.0694,-71.0694
226,palmer,42.1584,-72.3287,12.59,66,40,1.54,-72.3287,-72.3287
227,khandyga,62.6667,135.6,-8.08,96,100,0.47,135.6,135.6
228,laojunmiao,39.8333,97.7333,5.0,27,18,0.62,97.7333,97.7333
229,shalqar,47.8333,59.6,5.32,63,100,5.29,59.6,59.6
230,gadzhiyevo,69.2551,33.3362,1.16,73,100,4.44,33.3362,33.3362
231,zeya,53.75,127.2667,-0.99,81,51,0.8,127.2667,127.2667
